Gene ID,Gene Type,Chrom,Gene Size
ENSG00000166477,Non-Cancer,AUTO,33781
ENSG00000100029,Non-Cancer,AUTO,30458
ENSG00000119042,Non-Cancer,AUTO,201766
ENSG00000189369,Non-Cancer,X,2801
ENSG00000127948,Non-Cancer,AUTO,87655
ENSG00000274349,Non-Cancer,AUTO,75715
ENSG00000270800,Non-Cancer,AUTO,141184
ENSG00000163214,Non-Cancer,AUTO,78205
ENSG00000154237,Non-Cancer,AUTO,159039
ENSG00000156853,Non-Cancer,AUTO,21454
ENSG00000069956,Non-Cancer,AUTO,115266
ENSG00000173141,Non-Cancer,AUTO,2439
ENSG00000100122,Non-Cancer,AUTO,18810
ENSG00000160299,Non-Cancer,AUTO,121647
ENSG00000145901,Non-Cancer,AUTO,63632
ENSG00000165480,Non-Cancer,AUTO,23007
ENSG00000133740,Non-Cancer,AUTO,39933
ENSG00000184786,Non-Cancer,AUTO,11473
ENSG00000115523,Non-Cancer,AUTO,13679
ENSG00000165516,Non-Cancer,AUTO,18777
ENSG00000130193,Non-Cancer,AUTO,9724
ENSG00000196431,Non-Cancer,AUTO,8708
ENSG00000115944,Non-Cancer,AUTO,91542
ENSG00000119986,Non-Cancer,AUTO,9899
ENSG00000184012,Non-Cancer,AUTO,66565
ENSG00000177689,Non-Cancer,X,15024
ENSG00000109519,Non-Cancer,AUTO,9291
ENSG00000186577,Non-Cancer,AUTO,3090
ENSG00000137563,Non-Cancer,AUTO,24092
ENSG00000146938,Non-Cancer,X,388226
ENSG00000172006,Non-Cancer,AUTO,15899
ENSG00000234511,Non-Cancer,AUTO,20128
ENSG00000196166,Non-Cancer,AUTO,17828
ENSG00000226372,Non-Cancer,X,3456
ENSG00000165566,Non-Cancer,AUTO,10604
ENSG00000053108,Non-Cancer,AUTO,416109
ENSG00000170807,Non-Cancer,AUTO,8483
ENSG00000043462,Non-Cancer,AUTO,51990
ENSG00000009724,Non-Cancer,AUTO,20710
ENSG00000181031,Non-Cancer,AUTO,173865
ENSG00000131051,Non-Cancer,AUTO,40965
ENSG00000141568,Non-Cancer,AUTO,124949
ENSG00000205838,Non-Cancer,AUTO,60623
ENSG00000176731,Non-Cancer,AUTO,6345
ENSG00000131374,Non-Cancer,AUTO,1287655
ENSG00000204179,Non-Cancer,AUTO,91092
ENSG00000106299,Non-Cancer,AUTO,67132
ENSG00000068394,Non-Cancer,X,10412
ENSG00000158290,Non-Cancer,X,51185
ENSG00000124225,Non-Cancer,AUTO,63144
ENSG00000124614,Non-Cancer,AUTO,8671
ENSG00000119862,Non-Cancer,AUTO,7412
ENSG00000113749,Non-Cancer,AUTO,52726
ENSG00000280094,Non-Cancer,AUTO,994
ENSG00000165202,Non-Cancer,AUTO,944
ENSG00000188529,Non-Cancer,AUTO,16123
ENSG00000157827,Non-Cancer,AUTO,314597
ENSG00000173679,Non-Cancer,AUTO,1082
ENSG00000177125,Non-Cancer,AUTO,25213
ENSG00000171481,Non-Cancer,AUTO,1117
ENSG00000136939,Non-Cancer,AUTO,935
ENSG00000101361,Non-Cancer,AUTO,6248
ENSG00000100360,Non-Cancer,AUTO,18054
ENSG00000113593,Non-Cancer,AUTO,24313
ENSG00000136205,Non-Cancer,AUTO,307404
ENSG00000171004,Non-Cancer,X,335379
ENSG00000165917,Non-Cancer,AUTO,11421
ENSG00000119640,Non-Cancer,AUTO,16262
ENSG00000137274,Non-Cancer,AUTO,35204
ENSG00000188419,Non-Cancer,X,186382
ENSG00000171459,Non-Cancer,AUTO,8480
ENSG00000141580,Non-Cancer,AUTO,33991
ENSG00000148468,Non-Cancer,AUTO,159419
ENSG00000170260,Non-Cancer,AUTO,15958
ENSG00000170348,Non-Cancer,AUTO,45161
ENSG00000148215,Non-Cancer,AUTO,962
ENSG00000205189,Non-Cancer,AUTO,40646
ENSG00000214360,Non-Cancer,AUTO,9280
ENSG00000136940,Non-Cancer,AUTO,30242
ENSG00000126787,Non-Cancer,AUTO,43566
ENSG00000100592,Non-Cancer,AUTO,182759
ENSG00000119638,Non-Cancer,AUTO,47991
ENSG00000185339,Non-Cancer,AUTO,20440
ENSG00000184117,Non-Cancer,AUTO,26529
ENSG00000165204,Non-Cancer,AUTO,950
ENSG00000169306,Non-Cancer,X,1369324
ENSG00000134588,Non-Cancer,X,72478
ENSG00000135362,Non-Cancer,AUTO,168916
ENSG00000038358,Non-Cancer,AUTO,11480
ENSG00000255274,Non-Cancer,AUTO,84665
ENSG00000183434,Non-Cancer,X,1679
ENSG00000120054,Non-Cancer,AUTO,39684
ENSG00000164038,Non-Cancer,AUTO,65961
ENSG00000186300,Non-Cancer,AUTO,19049
ENSG00000168874,Non-Cancer,AUTO,36722
ENSG00000139648,Non-Cancer,AUTO,9238
ENSG00000101981,Non-Cancer,X,32700
ENSG00000165525,Non-Cancer,AUTO,71120
ENSG00000100362,Non-Cancer,AUTO,18795
ENSG00000272325,Non-Cancer,AUTO,112995
ENSG00000099365,Non-Cancer,AUTO,21405
ENSG00000123607,Non-Cancer,AUTO,96368
ENSG00000106302,Non-Cancer,AUTO,48495
ENSG00000126233,Non-Cancer,AUTO,1467
ENSG00000076716,Non-Cancer,X,115387
ENSG00000119703,Non-Cancer,AUTO,15817
ENSG00000135903,Non-Cancer,AUTO,99108
ENSG00000170484,Non-Cancer,AUTO,8043
ENSG00000243279,Non-Cancer,X,2915
ENSG00000157322,Non-Cancer,AUTO,13747
ENSG00000163053,Non-Cancer,AUTO,34025
ENSG00000106351,Non-Cancer,AUTO,29008
ENSG00000188687,Non-Cancer,AUTO,127172
ENSG00000166295,Non-Cancer,AUTO,19860
ENSG00000169851,Non-Cancer,AUTO,426390
ENSG00000165572,Non-Cancer,AUTO,5177
ENSG00000256771,Non-Cancer,AUTO,28788
ENSG00000167244,Non-Cancer,AUTO,20491
ENSG00000145293,Non-Cancer,AUTO,30529
ENSG00000162086,Non-Cancer,AUTO,13446
ENSG00000187905,Non-Cancer,AUTO,18208
ENSG00000145242,Non-Cancer,AUTO,350932
ENSG00000138303,Non-Cancer,AUTO,121102
ENSG00000189325,Non-Cancer,AUTO,21128
ENSG00000187446,Non-Cancer,AUTO,51051
ENSG00000120662,Non-Cancer,AUTO,47208
ENSG00000188342,Non-Cancer,AUTO,164394
ENSG00000146147,Non-Cancer,AUTO,336298
ENSG00000164039,Non-Cancer,AUTO,20448
ENSG00000172572,Non-Cancer,AUTO,315136
ENSG00000166938,Non-Cancer,AUTO,40681
ENSG00000112425,Non-Cancer,AUTO,353488
ENSG00000180332,Non-Cancer,AUTO,1864
ENSG00000006194,Non-Cancer,AUTO,37601
ENSG00000188038,Non-Cancer,AUTO,4050
ENSG00000184985,Non-Cancer,AUTO,550298
ENSG00000142661,Non-Cancer,AUTO,56140
ENSG00000118492,Non-Cancer,AUTO,216497
ENSG00000126790,Non-Cancer,AUTO,24067
ENSG00000155966,Non-Cancer,X,500044
ENSG00000140993,Non-Cancer,AUTO,6897
ENSG00000167900,Non-Cancer,AUTO,13158
ENSG00000181619,Non-Cancer,AUTO,36320
ENSG00000158458,Non-Cancer,AUTO,196520
ENSG00000178597,Non-Cancer,AUTO,4679
ENSG00000120696,Non-Cancer,AUTO,4733
ENSG00000151838,Non-Cancer,AUTO,72292
ENSG00000188906,Non-Cancer,AUTO,172541
ENSG00000010030,Non-Cancer,AUTO,33709
ENSG00000130299,Non-Cancer,AUTO,7815
ENSG00000050130,Non-Cancer,AUTO,20967
ENSG00000137877,Non-Cancer,AUTO,45933
ENSG00000136280,Non-Cancer,AUTO,76994
ENSG00000142039,Non-Cancer,AUTO,14694
ENSG00000141316,Non-Cancer,AUTO,27501
ENSG00000236287,Non-Cancer,AUTO,46722
ENSG00000077348,Non-Cancer,AUTO,11105
ENSG00000149527,Non-Cancer,AUTO,79550
ENSG00000186049,Non-Cancer,AUTO,10989
ENSG00000115841,Non-Cancer,AUTO,143955
ENSG00000110080,Non-Cancer,AUTO,84704
ENSG00000163081,Non-Cancer,AUTO,7070
ENSG00000125775,Non-Cancer,AUTO,19330
ENSG00000173262,Non-Cancer,AUTO,78636
ENSG00000170486,Non-Cancer,AUTO,15949
ENSG00000248098,Non-Cancer,AUTO,27545
ENSG00000176624,Non-Cancer,AUTO,43754
ENSG00000103671,Non-Cancer,AUTO,67555
ENSG00000144671,Non-Cancer,AUTO,36281
ENSG00000171204,Non-Cancer,AUTO,7966
ENSG00000159210,Non-Cancer,AUTO,15801
ENSG00000243789,Non-Cancer,AUTO,9496
ENSG00000072858,Non-Cancer,AUTO,97282
ENSG00000269313,Non-Cancer,X,5919
ENSG00000155256,Non-Cancer,AUTO,23786
ENSG00000254647,Non-Cancer,AUTO,1562
ENSG00000100365,Non-Cancer,AUTO,17027
ENSG00000182568,Non-Cancer,AUTO,100201
ENSG00000106304,Non-Cancer,AUTO,46177
ENSG00000088832,Non-Cancer,AUTO,24194
ENSG00000103966,Non-Cancer,AUTO,76639
ENSG00000162929,Non-Cancer,AUTO,72163
ENSG00000161999,Non-Cancer,AUTO,2857
ENSG00000127903,Non-Cancer,AUTO,9802
ENSG00000179165,Non-Cancer,AUTO,52338
ENSG00000047849,Non-Cancer,AUTO,238582
ENSG00000105323,Non-Cancer,AUTO,45102
ENSG00000112078,Non-Cancer,AUTO,48376
ENSG00000134121,Non-Cancer,AUTO,212821
ENSG00000109944,Non-Cancer,AUTO,77270
ENSG00000049541,Non-Cancer,AUTO,22959
ENSG00000154079,Non-Cancer,AUTO,22652
ENSG00000100731,Non-Cancer,AUTO,207977
ENSG00000168970,Non-Cancer,AUTO,20060
ENSG00000249242,Non-Cancer,AUTO,79187
ENSG00000168546,Non-Cancer,AUTO,121954
ENSG00000129965,Non-Cancer,AUTO,28671
ENSG00000079263,Non-Cancer,AUTO,110105
ENSG00000126838,Non-Cancer,AUTO,59530
ENSG00000129646,Non-Cancer,AUTO,33949
ENSG00000168246,Non-Cancer,AUTO,74431
ENSG00000126583,Non-Cancer,AUTO,28462
ENSG00000185085,Non-Cancer,AUTO,6454
ENSG00000138061,Non-Cancer,AUTO,42929
ENSG00000037280,Non-Cancer,AUTO,48118
ENSG00000065911,Non-Cancer,AUTO,19003
ENSG00000214756,Non-Cancer,AUTO,3187
ENSG00000084710,Non-Cancer,AUTO,117007
ENSG00000109182,Non-Cancer,AUTO,75834
ENSG00000133083,Non-Cancer,AUTO,362654
ENSG00000278615,Non-Cancer,AUTO,2401
ENSG00000101193,Non-Cancer,AUTO,10356
ENSG00000058335,Non-Cancer,AUTO,130826
ENSG00000162194,Non-Cancer,AUTO,9438
ENSG00000147526,Non-Cancer,AUTO,124842
ENSG00000156011,Non-Cancer,AUTO,557429
ENSG00000124831,Non-Cancer,AUTO,186106
ENSG00000135541,Non-Cancer,AUTO,214244
ENSG00000243708,Non-Cancer,AUTO,10372
ENSG00000167994,Non-Cancer,AUTO,22968
ENSG00000204922,Non-Cancer,AUTO,3414
ENSG00000204843,Non-Cancer,AUTO,30933
ENSG00000101194,Non-Cancer,AUTO,16938
ENSG00000237651,Non-Cancer,AUTO,19761
ENSG00000144026,Non-Cancer,AUTO,18083
ENSG00000110427,Non-Cancer,AUTO,297636
ENSG00000144029,Non-Cancer,AUTO,62227
ENSG00000128928,Non-Cancer,AUTO,30152
ENSG00000005700,Non-Cancer,AUTO,77771
ENSG00000205307,Non-Cancer,AUTO,1592
ENSG00000164764,Non-Cancer,AUTO,59548
ENSG00000101150,Non-Cancer,AUTO,26317
ENSG00000182674,Non-Cancer,AUTO,400958
ENSG00000132793,Non-Cancer,AUTO,19662
ENSG00000105792,Non-Cancer,AUTO,65889
ENSG00000147601,Non-Cancer,AUTO,39258
ENSG00000142459,Non-Cancer,AUTO,34743
ENSG00000106336,Non-Cancer,AUTO,17135
ENSG00000108106,Non-Cancer,AUTO,8032
ENSG00000079435,Non-Cancer,AUTO,25919
ENSG00000099399,Non-Cancer,X,4529
ENSG00000079308,Non-Cancer,AUTO,210833
ENSG00000172425,Non-Cancer,AUTO,3725
ENSG00000167711,Non-Cancer,AUTO,12432
ENSG00000108107,Non-Cancer,AUTO,17905
ENSG00000269699,Non-Cancer,AUTO,66177
ENSG00000115307,Non-Cancer,AUTO,3294
ENSG00000118058,Non-Cancer,AUTO,90342
ENSG00000006377,Non-Cancer,AUTO,5491
ENSG00000136830,Non-Cancer,AUTO,73650
ENSG00000183798,Non-Cancer,AUTO,6861
ENSG00000189377,Non-Cancer,AUTO,14760
ENSG00000175893,Non-Cancer,AUTO,82400
ENSG00000124469,Non-Cancer,AUTO,14814
ENSG00000167992,Non-Cancer,AUTO,37138
ENSG00000104147,Non-Cancer,AUTO,23353
ENSG00000078140,Non-Cancer,AUTO,84748
ENSG00000077454,Non-Cancer,AUTO,12142
ENSG00000168297,Non-Cancer,AUTO,93246
ENSG00000198798,Non-Cancer,X,7056
ENSG00000135899,Non-Cancer,AUTO,58436
ENSG00000177483,Non-Cancer,AUTO,44419
ENSG00000254598,Non-Cancer,AUTO,1415
ENSG00000110328,Non-Cancer,AUTO,351129
ENSG00000103035,Non-Cancer,AUTO,9513
ENSG00000077943,Non-Cancer,AUTO,206176
ENSG00000175581,Non-Cancer,AUTO,77817
ENSG00000146576,Non-Cancer,AUTO,18709
ENSG00000196693,Non-Cancer,AUTO,64383
ENSG00000188909,Non-Cancer,AUTO,4150
ENSG00000058404,Non-Cancer,AUTO,117427
ENSG00000256574,Non-Cancer,AUTO,13310
ENSG00000142046,Non-Cancer,AUTO,33172
ENSG00000102007,Non-Cancer,X,3313
ENSG00000169919,Non-Cancer,AUTO,21630
ENSG00000229474,Non-Cancer,AUTO,45584
ENSG00000120289,Non-Cancer,X,2141
ENSG00000214107,Non-Cancer,X,8308
ENSG00000174705,Non-Cancer,AUTO,129523
ENSG00000148926,Non-Cancer,AUTO,2717
ENSG00000219545,Non-Cancer,AUTO,327309
ENSG00000236609,Non-Cancer,AUTO,8673
ENSG00000172000,Non-Cancer,AUTO,16110
ENSG00000106333,Non-Cancer,AUTO,5998
ENSG00000106415,Non-Cancer,AUTO,125478
ENSG00000115318,Non-Cancer,AUTO,23276
ENSG00000196526,Non-Cancer,AUTO,181212
ENSG00000125844,Non-Cancer,AUTO,68617
ENSG00000125995,Non-Cancer,AUTO,1712
ENSG00000137261,Non-Cancer,AUTO,102051
ENSG00000012779,Non-Cancer,AUTO,71943
ENSG00000198185,Non-Cancer,AUTO,13929
ENSG00000184635,Non-Cancer,AUTO,62551
ENSG00000106399,Non-Cancer,AUTO,82089
ENSG00000095139,Non-Cancer,AUTO,30643
ENSG00000124237,Non-Cancer,AUTO,10246
ENSG00000076826,Non-Cancer,AUTO,22402
ENSG00000105711,Non-Cancer,AUTO,9983
ENSG00000204978,Non-Cancer,AUTO,1607
ENSG00000056586,Non-Cancer,AUTO,60785
ENSG00000151338,Non-Cancer,AUTO,354448
ENSG00000105341,Non-Cancer,AUTO,9399
ENSG00000073536,Non-Cancer,AUTO,13562
ENSG00000145920,Non-Cancer,AUTO,87710
ENSG00000006576,Non-Cancer,AUTO,158711
ENSG00000172809,Non-Cancer,AUTO,7073
ENSG00000185372,Non-Cancer,AUTO,8047
ENSG00000182613,Non-Cancer,AUTO,11699
ENSG00000169554,Non-Cancer,AUTO,160219
ENSG00000137699,Non-Cancer,AUTO,74254
ENSG00000149571,Non-Cancer,AUTO,580101
ENSG00000149582,Non-Cancer,AUTO,16239
ENSG00000125846,Non-Cancer,AUTO,28713
ENSG00000168280,Non-Cancer,AUTO,151509
ENSG00000134291,Non-Cancer,AUTO,5309
ENSG00000169297,Non-Cancer,X,5392
ENSG00000128463,Non-Cancer,AUTO,5157
ENSG00000197037,Non-Cancer,AUTO,15461
ENSG00000139734,Non-Cancer,AUTO,498404
ENSG00000120280,Non-Cancer,X,19020
ENSG00000170345,Non-Cancer,AUTO,3456
ENSG00000155629,Non-Cancer,AUTO,127202
ENSG00000076924,Non-Cancer,AUTO,10040
ENSG00000113460,Non-Cancer,AUTO,10620
ENSG00000123810,Non-Cancer,AUTO,9752
ENSG00000177191,Non-Cancer,AUTO,3371
ENSG00000170468,Non-Cancer,AUTO,2428
ENSG00000187105,Non-Cancer,AUTO,80463
ENSG00000197353,Non-Cancer,AUTO,2384
ENSG00000142687,Non-Cancer,AUTO,124460
ENSG00000141543,Non-Cancer,AUTO,11969
ENSG00000140199,Non-Cancer,AUTO,108064
ENSG00000123191,Non-Cancer,AUTO,81689
ENSG00000113456,Non-Cancer,AUTO,13725
ENSG00000116649,Non-Cancer,AUTO,5440
ENSG00000073598,Non-Cancer,AUTO,9153
ENSG00000168314,Non-Cancer,AUTO,62281
ENSG00000184227,Non-Cancer,AUTO,6680
ENSG00000205581,Non-Cancer,AUTO,7332
ENSG00000165733,Non-Cancer,AUTO,52136
ENSG00000105700,Non-Cancer,AUTO,11625
ENSG00000149635,Non-Cancer,AUTO,9628
ENSG00000112305,Non-Cancer,AUTO,194239
ENSG00000187950,Non-Cancer,AUTO,85212
ENSG00000109184,Non-Cancer,AUTO,73837
ENSG00000171970,Non-Cancer,AUTO,17578
ENSG00000205903,Non-Cancer,AUTO,19110
ENSG00000226979,Non-Cancer,AUTO,2270
ENSG00000146054,Non-Cancer,AUTO,11369
ENSG00000116771,Non-Cancer,AUTO,12757
ENSG00000171916,Non-Cancer,AUTO,18208
ENSG00000171202,Non-Cancer,AUTO,8580
ENSG00000109118,Non-Cancer,AUTO,46521
ENSG00000176399,Non-Cancer,AUTO,8899
ENSG00000113597,Non-Cancer,AUTO,41517
ENSG00000116138,Non-Cancer,AUTO,65566
ENSG00000132386,Non-Cancer,AUTO,15615
ENSG00000164631,Non-Cancer,AUTO,18490
ENSG00000154832,Non-Cancer,AUTO,5961
ENSG00000163082,Non-Cancer,AUTO,136431
ENSG00000087303,Non-Cancer,AUTO,64425
ENSG00000105880,Non-Cancer,AUTO,4558
ENSG00000155760,Non-Cancer,AUTO,3858
ENSG00000112309,Non-Cancer,AUTO,100359
ENSG00000203952,Non-Cancer,X,9160
ENSG00000180357,Non-Cancer,AUTO,225326
ENSG00000105605,Non-Cancer,AUTO,34606
ENSG00000120669,Non-Cancer,AUTO,46407
ENSG00000196636,Non-Cancer,AUTO,65173
ENSG00000111802,Non-Cancer,AUTO,17056
ENSG00000124227,Non-Cancer,AUTO,10158
ENSG00000173681,Non-Cancer,X,57438
ENSG00000178974,Non-Cancer,AUTO,90615
ENSG00000136274,Non-Cancer,AUTO,8476
ENSG00000087302,Non-Cancer,AUTO,21216
ENSG00000121892,Non-Cancer,AUTO,155093
ENSG00000250709,Non-Cancer,AUTO,129048
ENSG00000137804,Non-Cancer,AUTO,48356
ENSG00000118096,Non-Cancer,AUTO,28442
ENSG00000149418,Non-Cancer,AUTO,50814
ENSG00000109132,Non-Cancer,AUTO,4888
ENSG00000113595,Non-Cancer,AUTO,36295
ENSG00000107566,Non-Cancer,AUTO,38240
ENSG00000198814,Non-Cancer,X,78097
ENSG00000179761,Non-Cancer,AUTO,106707
ENSG00000119844,Non-Cancer,AUTO,68700
ENSG00000188868,Non-Cancer,AUTO,16243
ENSG00000242715,Non-Cancer,AUTO,75832
ENSG00000178035,Non-Cancer,AUTO,5083
ENSG00000154162,Non-Cancer,AUTO,1102949
ENSG00000118496,Non-Cancer,AUTO,21251
ENSG00000184160,Non-Cancer,AUTO,2178
ENSG00000205177,Non-Cancer,AUTO,2540
ENSG00000085063,Non-Cancer,AUTO,33481
ENSG00000147869,Non-Cancer,AUTO,2993
ENSG00000063015,Non-Cancer,AUTO,51539
ENSG00000197872,Non-Cancer,AUTO,116872
ENSG00000123213,Non-Cancer,AUTO,149529
ENSG00000104267,Non-Cancer,AUTO,17641
ENSG00000020129,Non-Cancer,AUTO,9801
ENSG00000049245,Non-Cancer,AUTO,10163
ENSG00000284308,Non-Cancer,AUTO,7415
ENSG00000126733,Non-Cancer,X,684146
ENSG00000156127,Non-Cancer,AUTO,24590
ENSG00000169432,Non-Cancer,AUTO,180816
ENSG00000180155,Non-Cancer,AUTO,6613
ENSG00000104611,Non-Cancer,AUTO,82601
ENSG00000119673,Non-Cancer,AUTO,8038
ENSG00000116120,Non-Cancer,AUTO,85801
ENSG00000104331,Non-Cancer,AUTO,35911
ENSG00000133742,Non-Cancer,AUTO,51406
ENSG00000021826,Non-Cancer,AUTO,201425
ENSG00000283992,Non-Cancer,AUTO,5506
ENSG00000197860,Non-Cancer,AUTO,57107
ENSG00000142408,Non-Cancer,AUTO,27175
ENSG00000100036,Non-Cancer,AUTO,33364
ENSG00000164946,Non-Cancer,AUTO,176329
ENSG00000284505,Non-Cancer,AUTO,13890
ENSG00000181961,Non-Cancer,AUTO,1080
ENSG00000167065,Non-Cancer,AUTO,15839
ENSG00000115520,Non-Cancer,AUTO,21885
ENSG00000198604,Non-Cancer,AUTO,122916
ENSG00000175691,Non-Cancer,AUTO,11753
ENSG00000124003,Non-Cancer,AUTO,38144
ENSG00000253251,Non-Cancer,AUTO,6126
ENSG00000048828,Non-Cancer,AUTO,114385
ENSG00000080709,Non-Cancer,AUTO,135555
ENSG00000175104,Non-Cancer,AUTO,23245
ENSG00000134910,Non-Cancer,AUTO,33503
ENSG00000196074,Non-Cancer,AUTO,70092
ENSG00000012211,Non-Cancer,X,11264
ENSG00000006128,Non-Cancer,AUTO,8564
ENSG00000106258,Non-Cancer,AUTO,31832
ENSG00000112308,Non-Cancer,AUTO,15975
ENSG00000130433,Non-Cancer,AUTO,20381
ENSG00000145020,Non-Cancer,AUTO,5978
ENSG00000215262,Non-Cancer,AUTO,151804
ENSG00000139155,Non-Cancer,AUTO,58031
ENSG00000167608,Non-Cancer,AUTO,13142
ENSG00000145241,Non-Cancer,AUTO,76858
ENSG00000177098,Non-Cancer,AUTO,19511
ENSG00000103528,Non-Cancer,AUTO,100363
ENSG00000181958,Non-Cancer,AUTO,1034
ENSG00000112304,Non-Cancer,AUTO,38030
ENSG00000133805,Non-Cancer,AUTO,199266
ENSG00000148688,Non-Cancer,AUTO,36837
ENSG00000184368,Non-Cancer,X,110204
ENSG00000088826,Non-Cancer,AUTO,66767
ENSG00000101255,Non-Cancer,AUTO,34724
ENSG00000172432,Non-Cancer,AUTO,23846
ENSG00000169059,Non-Cancer,X,1500
ENSG00000262655,Non-Cancer,AUTO,305195
ENSG00000107105,Non-Cancer,AUTO,136233
ENSG00000141540,Non-Cancer,AUTO,48506
ENSG00000188010,Non-Cancer,AUTO,53110
ENSG00000204946,Non-Cancer,AUTO,35131
ENSG00000188938,Non-Cancer,AUTO,7098
ENSG00000198342,Non-Cancer,AUTO,19956
ENSG00000164398,Non-Cancer,AUTO,62270
ENSG00000176542,Non-Cancer,AUTO,48261
ENSG00000214694,Non-Cancer,AUTO,85608
ENSG00000069020,Non-Cancer,AUTO,573234
ENSG00000070669,Non-Cancer,AUTO,20424
ENSG00000126775,Non-Cancer,AUTO,45466
ENSG00000101605,Non-Cancer,AUTO,153301
ENSG00000137504,Non-Cancer,AUTO,23200
ENSG00000182329,Non-Cancer,AUTO,131914
ENSG00000205730,Non-Cancer,AUTO,7697
ENSG00000121579,Non-Cancer,AUTO,29840
ENSG00000177465,Non-Cancer,AUTO,4790
ENSG00000177302,Non-Cancer,AUTO,43579
ENSG00000242852,Non-Cancer,AUTO,52670
ENSG00000137875,Non-Cancer,AUTO,3512
ENSG00000183248,Non-Cancer,AUTO,5660
ENSG00000134940,Non-Cancer,AUTO,9601
ENSG00000182521,Non-Cancer,AUTO,43185
ENSG00000166349,Non-Cancer,AUTO,82447
ENSG00000133687,Non-Cancer,AUTO,283919
ENSG00000170734,Non-Cancer,AUTO,39510
ENSG00000188033,Non-Cancer,AUTO,62137
ENSG00000166352,Non-Cancer,AUTO,64797
ENSG00000172794,Non-Cancer,AUTO,76757
ENSG00000160183,Non-Cancer,AUTO,25009
ENSG00000170242,Non-Cancer,AUTO,117900
ENSG00000196466,Non-Cancer,AUTO,11255
ENSG00000196453,Non-Cancer,AUTO,29760
ENSG00000134490,Non-Cancer,AUTO,240817
ENSG00000101152,Non-Cancer,AUTO,40849
ENSG00000173875,Non-Cancer,AUTO,22922
ENSG00000181220,Non-Cancer,AUTO,25121
ENSG00000198715,Non-Cancer,AUTO,5600
ENSG00000161542,Non-Cancer,AUTO,75035
ENSG00000139505,Non-Cancer,AUTO,41808
ENSG00000154269,Non-Cancer,AUTO,118976
ENSG00000249709,Non-Cancer,AUTO,26172
ENSG00000163249,Non-Cancer,AUTO,50299
ENSG00000179071,Non-Cancer,AUTO,1411
ENSG00000175097,Non-Cancer,AUTO,22705
ENSG00000157881,Non-Cancer,AUTO,18095
ENSG00000180855,Non-Cancer,AUTO,11405
ENSG00000137561,Non-Cancer,AUTO,37500
ENSG00000174339,Non-Cancer,AUTO,1057
ENSG00000119314,Non-Cancer,AUTO,115951
ENSG00000114573,Non-Cancer,AUTO,65037
ENSG00000187902,Non-Cancer,AUTO,14123
ENSG00000163472,Non-Cancer,AUTO,10250
ENSG00000179833,Non-Cancer,AUTO,119384
ENSG00000070018,Non-Cancer,AUTO,150987
ENSG00000189030,Non-Cancer,AUTO,675
ENSG00000168209,Non-Cancer,AUTO,2116
ENSG00000125888,Non-Cancer,AUTO,42199
ENSG00000205669,Non-Cancer,AUTO,8943
ENSG00000187634,Non-Cancer,AUTO,20653
ENSG00000122861,Non-Cancer,AUTO,8320
ENSG00000172586,Non-Cancer,AUTO,1605
ENSG00000163468,Non-Cancer,AUTO,58905
ENSG00000148719,Non-Cancer,AUTO,22400
ENSG00000144285,Non-Cancer,AUTO,164573
ENSG00000130538,Non-Cancer,AUTO,980
ENSG00000104903,Non-Cancer,AUTO,4128
ENSG00000073067,Non-Cancer,AUTO,6441
ENSG00000164334,Non-Cancer,AUTO,6263
ENSG00000163539,Non-Cancer,AUTO,222111
ENSG00000236761,Non-Cancer,AUTO,2333
ENSG00000049247,Non-Cancer,AUTO,10429
ENSG00000180658,Non-Cancer,AUTO,1757
ENSG00000176170,Non-Cancer,AUTO,11276
ENSG00000183077,Non-Cancer,AUTO,20384
ENSG00000130021,Non-Cancer,X,99270
ENSG00000170209,Non-Cancer,AUTO,12627
ENSG00000160305,Non-Cancer,AUTO,110953
ENSG00000214357,Non-Cancer,AUTO,50274
ENSG00000185015,Non-Cancer,AUTO,63486
ENSG00000049246,Non-Cancer,AUTO,60857
ENSG00000222047,Non-Cancer,AUTO,12808
ENSG00000133619,Non-Cancer,AUTO,19794
ENSG00000232810,Non-Cancer,AUTO,2769
ENSG00000133835,Non-Cancer,AUTO,184756
ENSG00000165406,Non-Cancer,AUTO,140321
ENSG00000160218,Non-Cancer,AUTO,94233
ENSG00000047365,Non-Cancer,AUTO,296288
ENSG00000148090,Non-Cancer,AUTO,148098
ENSG00000149295,Non-Cancer,AUTO,66076
ENSG00000164879,Non-Cancer,AUTO,75604
ENSG00000177830,Non-Cancer,AUTO,47198
ENSG00000142319,Non-Cancer,AUTO,52640
ENSG00000154529,Non-Cancer,AUTO,239196
ENSG00000121380,Non-Cancer,AUTO,161240
ENSG00000171017,Non-Cancer,AUTO,13516
ENSG00000197124,Non-Cancer,AUTO,42448
ENSG00000124507,Non-Cancer,AUTO,69170
ENSG00000077235,Non-Cancer,AUTO,90358
ENSG00000124177,Non-Cancer,AUTO,216393
ENSG00000130227,Non-Cancer,AUTO,86914
ENSG00000137267,Non-Cancer,AUTO,3857
ENSG00000139865,Non-Cancer,AUTO,445595
ENSG00000141837,Non-Cancer,AUTO,426583
ENSG00000213722,Non-Cancer,AUTO,3579
ENSG00000131732,Non-Cancer,AUTO,11707
ENSG00000215252,Non-Cancer,AUTO,63296
ENSG00000133112,Non-Cancer,AUTO,7899
ENSG00000108433,Non-Cancer,AUTO,52449
